id,text,timestamp,user,location
18409843,[0] NY Alarm Residential Esgore Dr b/w Ridley Blvd & Apsley Rd Aerial-131 DistrictChief-13 Pumper-132 Rescue-Pumper-122 Pumper-121 [121],2012-11-23 23:56:05,tofireN,Toronto
16270679,[0] NY Alarm Residential Esgore Dr b/w Ridley Blvd & Apsley Rd Aerial-131 DistrictChief-13 Pumper-132 Rescue-Pumper-122 Pumper-121 [121],2012-11-23 23:56:05,tofire,Toronto
18409822,[0] SC Medical - VSA Scarborough Golf Club Rd b/w West Highland Creek & Confederation Dr Rescue-Pumper-231 [231],2012-11-23 23:30:04,tofireE,Toronto
16270679,[0] SC Medical - VSA Scarborough Golf Club Rd b/w West Highland Creek & Confederation Dr Rescue-Pumper-231 [231],2012-11-23 23:30:04,tofire,Toronto
18409822,[0] SC Rescue - Elevator (Gordonridge Pl @ Danforth Rd) Pumper-223 Squad-232 [223],2012-11-23 23:26:02,tofireE,Toronto
16270679,[0] SC Rescue - Elevator (Gordonridge Pl @ Danforth Rd) Pumper-223 Squad-232 [223],2012-11-23 23:26:02,tofire,Toronto
99788417,[0] EY Vehicle Accident with Fire O'connor Dr b/w Glebemount Ave & Norlong Blvd Pumper-224 Rescue-Pumper-224 [224],2012-11-23 23:00:09,tofiref,Toronto
18409822,[0] EY Vehicle Accident with Fire O'connor Dr b/w Glebemount Ave & Norlong Blvd Pumper-224 Rescue-Pumper-224 [224],2012-11-23 23:00:09,tofireE,Toronto
16270679,[0] EY Vehicle Accident with Fire O'connor Dr b/w Glebemount Ave & Norlong Blvd Pumper-224 Rescue-Pumper-224 [224],2012-11-23 23:00:08,tofire,Toronto
18409851,[0] TO Rescue - Elevator Walmer Rd b/w Robert St & Lowther Ave Pumper-344 Squad-331 [344],2012-11-23 22:56:02,tofireS,Toronto
16270679,[0] TO Rescue - Elevator Walmer Rd b/w Robert St & Lowther Ave Pumper-344 Squad-331 [344],2012-11-23 22:56:02,tofire,Toronto
53969028,A CFL star’s brain and how it can help you: The late Argo Ted Toogood is one of the football players who have... http://dlvr.it/2X6N4k ,2012-11-23 22:54:32,Toronto_CP,Toronto
18409861,[0] ET Rescue - Elevator Rexdale Blvd b/w Grand Stand Entrance & Woodbine Track Access Rescue-Pumper-412 Squad-445 [412],2012-11-23 22:52:02,tofireW,Toronto
16270679,[0] ET Rescue - Elevator Rexdale Blvd b/w Grand Stand Entrance & Woodbine Track Access Rescue-Pumper-412 Squad-445 [412],2012-11-23 22:52:02,tofire,Toronto
53969028,Ontario needs to help Toronto-area farmers thrive: A ‘one-stop’ provincial office to help farmers deal with... http://dlvr.it/2X67C6 ,2012-11-23 22:20:02,Toronto_CP,Toronto
53969028,Jewish school faces complaints about anti-Muslim textbook: Muslim group offers help to private Thornhill school to... http://dlvr.it/2X679s ,2012-11-23 22:20:02,Toronto_CP,Toronto
18409861,[0] YK Vehicle - Personal Injury (Jane St & Eglinton Ave W) Rescue-Pumper-421 [421],2012-11-23 22:16:03,tofireW,Toronto
16270679,[0] YK Vehicle - Personal Injury (Jane St & Eglinton Ave W) Rescue-Pumper-421 [421],2012-11-23 22:16:02,tofire,Toronto
18409822,[0] SC Vehicle Accident - Trapped (Danforth Rd & Thicketwood Dr) DistrictChief-23 Pumper-232 Squad-232 Rescue-Pumper-231 [232],2012-11-23 21:56:04,tofireE,Toronto
16270679,[0] SC Vehicle Accident - Trapped (Danforth Rd & Thicketwood Dr) DistrictChief-23 Pumper-232 Squad-232 Rescue-Pumper-231 [232],2012-11-23 21:56:03,tofire,Toronto
18409843,[0] NY Alarm Residential Esgore Dr b/w Ridley Blvd & Apsley Rd Aerial-131 DistrictChief-13 Pumper-132 Rescue-Pumper-122 Pumper-121 [121],2012-11-23 23:56:05,tofireN,Toronto
16270679,[0] NY Alarm Residential Esgore Dr b/w Ridley Blvd & Apsley Rd Aerial-131 DistrictChief-13 Pumper-132 Rescue-Pumper-122 Pumper-121 [121],2012-11-23 23:56:05,tofire,Toronto
18409822,[0] SC Medical - VSA Scarborough Golf Club Rd b/w West Highland Creek & Confederation Dr Rescue-Pumper-231 [231],2012-11-23 23:30:04,tofireE,Toronto
16270679,[0] SC Medical - VSA Scarborough Golf Club Rd b/w West Highland Creek & Confederation Dr Rescue-Pumper-231 [231],2012-11-23 23:30:04,tofire,Toronto
18409822,[0] SC Rescue - Elevator (Gordonridge Pl @ Danforth Rd) Pumper-223 Squad-232 [223],2012-11-23 23:26:02,tofireE,Toronto
16270679,[0] SC Rescue - Elevator (Gordonridge Pl @ Danforth Rd) Pumper-223 Squad-232 [223],2012-11-23 23:26:02,tofire,Toronto
99788417,[0] EY Vehicle Accident with Fire O'connor Dr b/w Glebemount Ave & Norlong Blvd Pumper-224 Rescue-Pumper-224 [224],2012-11-23 23:00:09,tofiref,Toronto
18409822,[0] EY Vehicle Accident with Fire O'connor Dr b/w Glebemount Ave & Norlong Blvd Pumper-224 Rescue-Pumper-224 [224],2012-11-23 23:00:09,tofireE,Toronto
16270679,[0] EY Vehicle Accident with Fire O'connor Dr b/w Glebemount Ave & Norlong Blvd Pumper-224 Rescue-Pumper-224 [224],2012-11-23 23:00:08,tofire,Toronto
18409851,[0] TO Rescue - Elevator Walmer Rd b/w Robert St & Lowther Ave Pumper-344 Squad-331 [344],2012-11-23 22:56:02,tofireS,Toronto
16270679,[0] TO Rescue - Elevator Walmer Rd b/w Robert St & Lowther Ave Pumper-344 Squad-331 [344],2012-11-23 22:56:02,tofire,Toronto
53969028,A CFL star’s brain and how it can help you: The late Argo Ted Toogood is one of the football players who have... http://dlvr.it/2X6N4k ,2012-11-23 22:54:32,Toronto_CP,Toronto
18409861,[0] ET Rescue - Elevator Rexdale Blvd b/w Grand Stand Entrance & Woodbine Track Access Rescue-Pumper-412 Squad-445 [412],2012-11-23 22:52:02,tofireW,Toronto
16270679,[0] ET Rescue - Elevator Rexdale Blvd b/w Grand Stand Entrance & Woodbine Track Access Rescue-Pumper-412 Squad-445 [412],2012-11-23 22:52:02,tofire,Toronto
53969028,Ontario needs to help Toronto-area farmers thrive: A ‘one-stop’ provincial office to help farmers deal with... http://dlvr.it/2X67C6 ,2012-11-23 22:20:02,Toronto_CP,Toronto
53969028,Jewish school faces complaints about anti-Muslim textbook: Muslim group offers help to private Thornhill school to... http://dlvr.it/2X679s ,2012-11-23 22:20:02,Toronto_CP,Toronto
18409861,[0] YK Vehicle - Personal Injury (Jane St & Eglinton Ave W) Rescue-Pumper-421 [421],2012-11-23 22:16:03,tofireW,Toronto
16270679,[0] YK Vehicle - Personal Injury (Jane St & Eglinton Ave W) Rescue-Pumper-421 [421],2012-11-23 22:16:02,tofire,Toronto
18409822,[0] SC Vehicle Accident - Trapped (Danforth Rd & Thicketwood Dr) DistrictChief-23 Pumper-232 Squad-232 Rescue-Pumper-231 [232],2012-11-23 21:56:04,tofireE,Toronto
16270679,[0] SC Vehicle Accident - Trapped (Danforth Rd & Thicketwood Dr) DistrictChief-23 Pumper-232 Squad-232 Rescue-Pumper-231 [232],2012-11-23 21:56:03,tofire,Toronto
53969028,Jewish school faces complaints about anti-Muslim textbook: Muslim group offers help to private Thornhill school to... http://dlvr.it/2X5m0c ,2012-11-23 21:30:33,Toronto_CP,Toronto
64220243,@AyeCDC u gotta be my wing woman n help me get with that girl I went to drop... I don't wanna say her name,2012-11-23 21:02:14,simmsimer,Toronto
53969028,"Want to make $25,000? Help get Geoff Crane a job in Toronto: After a year of unsuccessful job hunting, the... http://dlvr.it/2X5TTP ",2012-11-23 20:58:02,Toronto_CP,Toronto
18409822,[0] SC Alarm Residential (Keon Pl @ John Tabor Trl) Aerial-213 DistrictChief-21 Rescue-Pumper-214 Rescue-Pumper-243 Pumper-211 [212],2012-11-23 20:56:04,tofireE,Toronto
16270679,[0] SC Alarm Residential (Keon Pl @ John Tabor Trl) Aerial-213 DistrictChief-21 Rescue-Pumper-214 Rescue-Pumper-243 Pumper-211 [212],2012-11-23 20:56:04,tofire,Toronto
18409851,[0] TO Alarm Residential Ossington Ave b/w Leeds St & Pendrith St Aerial-345 DistrictChief-31 Pumper-343 Pumper-344 Rescue-Pumper-345,2012-11-23 20:42:06,tofireS,Toronto
16270679,[0] TO Alarm Residential Ossington Ave b/w Leeds St & Pendrith St Aerial-345 DistrictChief-31 Pumper-343 Pumper-344 Rescue-Pumper-345,2012-11-23 20:42:02,tofire,Toronto
18409861,[0] ET Vehicle - Personal Injury (Carlingview Dr & Dixon Rd) Rescue-Pumper-441 [441],2012-11-23 20:36:03,tofireW,Toronto
16270679,[0] ET Vehicle - Personal Injury (Carlingview Dr & Dixon Rd) Rescue-Pumper-441 [441],2012-11-23 20:36:02,tofire,Toronto
18409851,[0] TO Alarm Residential Ossington Ave b/w Leeds St & Pendrith St Aerial-345 DistrictChief-34 Pumper-343 Pumper-344 Rescue-Pumper-345,2012-11-23 20:16:04,tofireS,Toronto
16270679,[0] TO Alarm Residential Ossington Ave b/w Leeds St & Pendrith St Aerial-345 DistrictChief-34 Pumper-343 Pumper-344 Rescue-Pumper-345,2012-11-23 20:16:03,tofire,Toronto
18409822,[0] SC Hazmat Level 1 Kingston Rd b/w Sandown Ave & Kelsonia Ave Rescue-Pumper-225 [225],2012-11-23 20:00:05,tofireE,Toronto
16270679,[0] SC Hazmat Level 1 Kingston Rd b/w Sandown Ave & Kelsonia Ave Rescue-Pumper-225 [225],2012-11-23 20:00:05,tofire,Toronto
208091404,Lmao you know it's sad when people have to help you pump gas.. @CatherineKii,2012-11-23 19:57:47,PaulinaLawro,Toronto
18409843,[0] NY Wires Down - Hydro Ingram Dr b/w Kincort St & Sheffield St Rescue-Pumper-133 [133],2012-11-23 19:36:03,tofireN,Toronto
16270679,[0] NY Wires Down - Hydro Ingram Dr b/w Kincort St & Sheffield St Rescue-Pumper-133 [133],2012-11-23 19:36:03,tofire,Toronto
18409851,[0] TO Rescue - Personal Entrapment Givins St b/w Bruce St & Argyle St DistrictChief-33 Squad-331 Tower-331 Pumper-331 [331],2012-11-23 19:30:05,tofireS,Toronto
16270679,[0] TO Rescue - Personal Entrapment Givins St b/w Bruce St & Argyle St DistrictChief-33 Squad-331 Tower-331 Pumper-331 [331],2012-11-23 19:30:05,tofire,Toronto
18409861,[0] TO Medical - Unconscious High Park Ave b/w Bloor St W & Glenlake Ave Rescue-Pumper-423 [423],2012-11-23 19:26:04,tofireW,Toronto
16270679,[0] TO Medical - Unconscious High Park Ave b/w Bloor St W & Glenlake Ave Rescue-Pumper-423 [423],2012-11-23 19:26:03,tofire,Toronto
18409843,[0] NY Alarm Residential (Baytree Cres @ Bayview Ave) DistrictChief-11 Pumper-116 Pumper-121 Tower-114 Rescue-Pumper-122 [122],2012-11-23 19:16:05,tofireN,Toronto
16270679,[0] NY Alarm Residential (Baytree Cres @ Bayview Ave) DistrictChief-11 Pumper-116 Pumper-121 Tower-114 Rescue-Pumper-122 [122],2012-11-23 19:16:05,tofire,Toronto
18409843,[0] TO Medical - Unconscious Yonge St b/w Soudan Ave & Eglinton Ave E Rescue-Pumper-134 [134],2012-11-23 18:46:05,tofireN,Toronto
16270679,[0] TO Medical - Unconscious Yonge St b/w Soudan Ave & Eglinton Ave E Rescue-Pumper-134 [134],2012-11-23 18:46:05,tofire,Toronto
18409861,[0] TO Medical - Unconscious Mackenzie Cres b/w Ln N Argyle W Dovercourt & Ln E Lisgar S Mackenzie Rescue-Pumper-426 Aerial-426 [426],2012-11-23 18:32:03,tofireW,Toronto
16270679,[0] TO Medical - Unconscious Mackenzie Cres b/w Ln N Argyle W Dovercourt & Ln E Lisgar S Mackenzie Rescue-Pumper-426 Aerial-426 [426],2012-11-23 18:32:02,tofire,Toronto
18409822,[0] SC Medical - Seizures/Convulsions Bellamy Rd b/w Trudelle St & Porchester Dr Aerial-231 Rescue-Pumper-231 [223],2012-11-23 18:26:02,tofireE,Toronto
16270679,[0] SC Medical - Seizures/Convulsions Bellamy Rd b/w Trudelle St & Porchester Dr Aerial-231 Rescue-Pumper-231 [223],2012-11-23 18:26:02,tofire,Toronto
